DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag/
           daily precipitation amount in 0.1 mm over the period 08.00 preceding day - 08.00 UTC present day
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,
 89,20010206,   71,    0,
 89,20010207,   11,    0,
 89,20010208,   92,    0,
 89,20010209,   73,    0,
 89,20010210,    0,    0,
 89,20010211,   10,    0,
 89,20010212,    0,    0,
 89,20010213,   38,    0,
 89,20010214,    4,    0,
 89,20010215,    2,    0,
 89,20010216,    1,    0,
 89,20010217,    3,    0,
 89,20010218,    0,    0,
 89,20010219,    1,    0,
 89,20010220,    3,    0,
 89,20010221,    6,    0,
 89,20010222,    2,    0,
 89,20010223,   40,    0,
 89,20010224,    3,    0,
 89,20010225,   45,    4,
 89,20010226,   25,    1,
 89,20010227,    0,    0,
 89,20010228,    2,    0,
 89,20010301,    0,    0,
 89,20010302,    7,  997,
 89,20010303,    0,    0,
 89,20010304,    0,    0,
 89,20010305,    0,    0,
 89,20010306,    0,    0,
 89,20010307,    9,    0,
 89,20010308,   12,    0,
 89,20010309,   30,    0,
 89,20010310,    3,    0,
 89,20010311,   18,    0,
 89,20010312,   82,    0,
 89,20010313,   55,    0,
 89,20010314,   64,    0,
 89,20010315,    0,    0,
 89,20010316,    0,    0,
 89,20010317,    0,    0,
 89,20010318,   58,    0,
 89,20010319,   53,  997,
 89,20010320,    3,    0,
 89,20010321,    0,    0,
 89,20010322,    2,    0,
 89,20010323,   23,    0,
 89,20010324,   51,    0,
 89,20010325,    0,    0,
 89,20010326,    0,    0,
 89,20010327,    0,    0,
 89,20010328,    4,    0,
 89,20010329,   55,    0,
 89,20010330,    3,    0,
 89,20010331,    0,    0,
 89,20010401,    7,    0,
 89,20010402,    0,    0,
 89,20010403,    0,    0,
 89,20010404,    7,    0,
 89,20010405,   38,    0,
 89,20010406,   98,    0,
 89,20010407,   13,    0,
 89,20010408,    0,    0,
 89,20010409,    5,    0,
 89,20010410,   27,    0,
 89,20010411,   21,    0,
 89,20010412,    2,    0,
 89,20010413,    3,    0,
 89,20010414,    0,    0,
 89,20010415,  170,    0,
 89,20010416,   28,    0,
 89,20010417,   13,    0,
 89,20010418,   95,    0,
 89,20010419,   16,    0,
 89,20010420,   19,    0,
 89,20010421,   33,    0,
 89,20010422,    0,    0,
 89,20010423,    0,    0,
 89,20010424,    0,    0,
 89,20010425,    3,    0,
 89,20010426,   67,    0,
 89,20010427,    1,    0,
 89,20010428,    5,    0,
 89,20010429,   32,    0,
 89,20010430,   12,    0,
 89,20010501,   16,    0,
 89,20010502,    0,    0,
 89,20010503,    0,    0,
 89,20010504,   65,    0,
 89,20010505,    0,    0,
 89,20010506,    0,    0,
 89,20010507,    0,    0,
 89,20010508,    0,    0,
 89,20010509,    0,    0,
 89,20010510,    0,    0,
 89,20010511,    0,    0,
 89,20010512,    0,    0,
 89,20010513,    0,    0,
 89,20010514,    0,    0,
 89,20010515,   31,    0,
 89,20010516,  109,    0,
 89,20010517,   19,    0,
 89,20010518,  103,    0,
 89,20010519,    3,    0,
 89,20010520,    0,    0,
 89,20010521,    0,    0,
 89,20010522,    0,    0,
 89,20010523,    0,    0,
 89,20010524,    0,    0,
 89,20010525,    0,    0,
 89,20010526,    0,    0,
 89,20010527,    0,    0,
 89,20010528,    7,    0,
 89,20010529,    4,    0,
 89,20010530,    0,    0,
 89,20010531,   32,    0,
 89,20010601,   21,    0,
 89,20010602,   73,    0,
 89,20010603,   50,    0,
 89,20010604,   12,    0,
 89,20010605,    0,    0,
 89,20010606,    2,    0,
 89,20010607,   23,    0,
 89,20010608,   23,    0,
 89,20010609,    1,    0,
 89,20010610,    0,    0,
 89,20010611,   48,    0,
 89,20010612,   15,    0,
 89,20010613,    0,    0,
 89,20010614,    0,    0,
 89,20010615,   74,    0,
 89,20010616,   29,    0,
 89,20010617,  180,    0,
 89,20010618,   94,    0,
 89,20010619,    0,    0,
 89,20010620,    0,    0,
 89,20010621,    0,    0,
 89,20010622,    8,    0,
 89,20010623,    0,    0,
 89,20010624,    0,    0,
 89,20010625,    0,    0,
 89,20010626,    0,    0,
 89,20010627,    0,    0,
 89,20010628,    0,    0,
 89,20010629,    0,    0,
 89,20010630,   16,    0,
 89,20010701,    0,    0,
 89,20010702,    0,    0,
 89,20010703,    0,    0,
 89,20010704,    0,    0,
 89,20010705,    0,    0,
 89,20010706,    0,    0,
 89,20010707,    0,    0,
 89,20010708,   20,    0,
 89,20010709,    0,    0,
 89,20010710,    0,    0,
 89,20010711,   27,    0,
 89,20010712,   79,    0,
 89,20010713,   14,    0,
 89,20010714,    0,    0,
 89,20010715,   37,    0,
 89,20010716,    0,    0,
 89,20010717,    0,    0,
 89,20010718,  163,    0,
 89,20010719,  138,    0,
 89,20010720,   81,    0,
 89,20010721,   12,    0,
 89,20010722,    6,    0,
 89,20010723,    0,    0,
 89,20010724,    0,    0,
 89,20010725,    0,    0,
 89,20010726,    0,    0,
 89,20010727,    0,    0,
 89,20010728,   18,    0,
 89,20010729,    0,    0,
 89,20010730,    0,    0,
 89,20010731,    0,    0,
 89,20010801,    0,    0,
 89,20010802,    0,    0,
 89,20010803,   53,    0,
 89,20010804,    4,    0,
 89,20010805,  213,    0,
 89,20010806,   69,    0,
 89,20010807,   45,    0,
 89,20010808,  158,    0,
 89,20010809,   71,    0,
 89,20010810,  301,    0,
 89,20010811,    9,    0,
 89,20010812,   18,    0,
 89,20010813,  127,    0,
 89,20010814,    1,    0,
 89,20010815,    0,    0,
 89,20010816,   43,    0,
 89,20010817,    0,    0,
 89,20010818,    0,    0,
 89,20010819,   31,    0,
 89,20010820,    0,    0,
 89,20010821,    0,    0,
 89,20010822,    0,    0,
 89,20010823,    0,    0,
 89,20010824,   12,    0,
 89,20010825,    0,    0,
 89,20010826,    0,    0,
 89,20010827,   97,    0,
 89,20010828,    0,    0,
 89,20010829,    0,    0,
 89,20010830,    0,    0,
 89,20010831,    0,    0,
 89,20010901,    0,    0,
 89,20010902,    1,    0,
 89,20010903,   45,    0,
 89,20010904,   61,    0,
 89,20010905,  172,    0,
 89,20010906,    0,    0,
 89,20010907,    4,    0,
 89,20010908,  100,    0,
 89,20010909,   66,    0,
 89,20010910,   18,    0,
 89,20010911,    4,    0,
 89,20010912,   16,    0,
 89,20010913,  124,    0,
 89,20010914,   13,    0,
 89,20010915,   34,    0,
 89,20010916,   69,    0,
 89,20010917,   57,    0,
 89,20010918,  210,    0,
 89,20010919,  117,    0,
 89,20010920,   53,    0,
 89,20010921,   18,    0,
 89,20010922,   12,    0,
 89,20010923,  111,    0,
 89,20010924,    8,    0,
 89,20010925,    2,    0,
 89,20010926,    2,    0,
 89,20010927,   10,    0,
 89,20010928,  168,    0,
 89,20010929,    0,    0,
 89,20010930,   66,    0,
 89,20011001,   24,    0,
 89,20011002,   15,    0,
 89,20011003,  162,    0,
 89,20011004,    0,    0,
 89,20011005,    2,    0,
 89,20011006,    0,    0,
 89,20011007,   68,    0,
 89,20011008,    5,    0,
 89,20011009,    4,    0,
 89,20011010,   48,    0,
 89,20011011,   30,    0,
 89,20011012,    2,    0,
 89,20011013,    0,    0,
 89,20011014,    0,    0,
 89,20011015,    5,    0,
 89,20011016,    0,    0,
 89,20011017,    0,    0,
 89,20011018,    0,    0,
 89,20011019,   57,    0,
 89,20011020,    0,    0,
 89,20011021,    0,    0,
 89,20011022,    5,    0,
 89,20011023,   20,    0,
 89,20011024,  167,    0,
 89,20011025,   14,    0,
 89,20011026,    0,    0,
 89,20011027,    8,    0,
 89,20011028,    0,    0,
 89,20011029,    0,    0,
 89,20011030,    0,    0,
 89,20011031,   19,    0,
 89,20011101,   30,    0,
 89,20011102,    0,    0,
 89,20011103,    0,    0,
 89,20011104,    8,    0,
 89,20011105,   18,    0,
 89,20011106,   25,    0,
 89,20011107,   35,    0,
 89,20011108,  209,    0,
 89,20011109,  199,    0,
 89,20011110,    9,    0,
 89,20011111,    4,    0,
 89,20011112,   10,    0,
 89,20011113,   60,    0,
 89,20011114,   40,    0,
 89,20011115,    5,    0,
 89,20011116,    3,    0,
 89,20011117,    1,    0,
 89,20011118,    5,    0,
 89,20011119,   17,    0,
 89,20011120,    0,    0,
 89,20011121,    1,    0,
 89,20011122,   59,    0,
 89,20011123,   31,    0,
 89,20011124,   26,    0,
 89,20011125,   11,    0,
 89,20011126,   30,    0,
 89,20011127,    3,    0,
 89,20011128,   30,    0,
 89,20011129,    5,    0,
 89,20011130,   97,    0,
 89,20011201,   56,    0,
 89,20011202,   57,    0,
 89,20011203,   31,    0,
 89,20011204,   31,    0,
 89,20011205,   54,    0,
 89,20011206,  156,    0,
 89,20011207,    4,    0,
 89,20011208,    2,    0,
 89,20011209,    0,    0,
 89,20011210,    0,    0,
 89,20011211,    4,    0,
 89,20011212,    0,    0,
 89,20011213,    2,    0,
 89,20011214,    0,    0,
 89,20011215,    4,    0,
 89,20011216,    0,    0,
 89,20011217,    9,    0,
 89,20011218,    2,    0,
 89,20011219,    5,    0,
 89,20011220,   33,    0,
 89,20011221,   44,    0,
 89,20011222,   68,    0,
 89,20011223,   15,    2,
 89,20011224,  107,    2,
 89,20011225,   45,    0,
 89,20011226,   22,  997,
 89,20011227,   27,  997,
 89,20011228,  119,    0,
 89,20011229,   18,    0,
 89,20011230,   55,    2,
 89,20011231,   15,    2,
 89,20020101,   11,    2,
 89,20020102,    2,  997,
 89,20020103,    0,    0,
 89,20020104,    0,    0,
 89,20020105,    0,    0,
 89,20020106,    4,    0,
 89,20020107,    1,    0,
 89,20020108,    0,    0,
 89,20020109,    0,    0,
 89,20020110,    0,    0,
 89,20020111,    0,    0,
 89,20020112,   54,    0,
 89,20020113,    2,    0,
 89,20020114,    2,    0,
 89,20020115,    1,    0,
 89,20020116,   82,    0,
 89,20020117,    2,    0,
 89,20020118,   41,    0,
 89,20020119,   29,    0,
 89,20020120,    0,    0,
 89,20020121,  113,    0,
 89,20020122,    0,    0,
 89,20020123,   29,    0,
 89,20020124,   58,    0,
 89,20020125,   22,    0,
 89,20020126,   55,    0,
 89,20020127,  193,    0,
 89,20020128,   35,    0,
 89,20020129,    0,    0,
 89,20020130,   12,    0,
 89,20020131,   43,    0,
 89,20020201,    2,    0,
 89,20020202,    1,    0,
 89,20020203,    0,    0,
 89,20020204,   12,    0,
 89,20020205,  147,    0,
 89,20020206,   13,    0,
 89,20020207,   14,    0,
 89,20020208,   16,    0,
 89,20020209,   25,    0,
 89,20020210,    4,    0,
 89,20020211,  176,    0,
 89,20020212,  106,    0,
 89,20020213,    0,    0,
 89,20020214,    1,    0,
 89,20020215,    0,    0,
 89,20020216,    1,    0,
 89,20020217,    0,    0,
 89,20020218,   14,    0,
 89,20020219,   50,    0,
 89,20020220,  140,    0,
 89,20020221,    8,    0,
 89,20020222,  213,    0,
 89,20020223,   75,    0,
 89,20020224,   79,  997,
 89,20020225,   29,    0,
 89,20020226,  317,    0,
 89,20020227,    0,    0,
 89,20020228,   95,    0,
 89,20020301,   58,    0,
 89,20020302,    0,    0,
 89,20020303,    8,    0,
 89,20020304,    5,    0,
 89,20020305,    1,    0,
 89,20020306,    2,    0,
 89,20020307,   13,    0,
 89,20020308,    0,    0,
 89,20020309,    5,    0,
 89,20020310,   18,    0,
 89,20020311,    0,    0,
 89,20020312,    0,    0,
 89,20020313,    0,    0,
 89,20020314,    4,    0,
 89,20020315,    0,    0,
 89,20020316,    0,    0,
 89,20020317,    0,    0,
 89,20020318,   25,    0,
 89,20020319,  107,    0,
 89,20020320,   26,    0,
 89,20020321,    7,    0,
 89,20020322,   17,    0,
 89,20020323,    7,    0,
 89,20020324,    0,    0,
 89,20020325,    0,    0,
 89,20020326,    0,    0,
 89,20020327,    0,    0,
 89,20020328,    0,    0,
 89,20020329,    0,    0,
 89,20020330,    0,    0,
 89,20020331,    0,    0,
 89,20020401,    0,    0,
 89,20020402,    0,    0,
 89,20020403,    0,    0,
 89,20020404,    0,    0,
 89,20020405,    0,    0,
 89,20020406,    0,    0,
 89,20020407,    0,    0,
 89,20020408,    0,    0,
 89,20020409,    0,    0,
 89,20020410,    4,    0,
 89,20020411,    0,    0,
 89,20020412,    0,    0,
 89,20020413,    0,    0,
 89,20020414,   12,    0,
 89,20020415,   49,    0,
 89,20020416,   34,    0,
 89,20020417,    0,    0,
 89,20020418,    0,    0,
 89,20020419,    0,    0,
 89,20020420,    5,    0,
 89,20020421,    0,    0,
 89,20020422,    0,    0,
 89,20020423,    0,    0,
 89,20020424,    0,    0,
 89,20020425,    0,    0,
 89,20020426,    0,    0,
 89,20020427,  230,    0,
 89,20020428,  108,    0,
 89,20020429,  117,    0,
 89,20020430,   43,    0,
 89,20020501,   69,    0,
 89,20020502,   27,    0,
 89,20020503,   81,    0,
 89,20020504,    0,    0,
 89,20020505,   40,    0,
 89,20020506,    4,    0,
 89,20020507,    0,    0,
 89,20020508,    0,    0,
 89,20020509,    0,    0,
 89,20020510,    0,    0,
 89,20020511,    0,    0,
 89,20020512,    0,    0,
 89,20020513,    0,    0,
 89,20020514,   20,    0,
 89,20020515,   46,    0,
 89,20020516,    0,    0,
 89,20020517,    0,    0,
 89,20020518,    0,    0,
 89,20020519,    0,    0,
 89,20020520,    0,    0,
 89,20020521,    0,    0,
 89,20020522,    0,    0,
 89,20020523,   84,    0,
 89,20020524,    0,    0,
 89,20020525,   22,    0,
 89,20020526,   18,    0,
 89,20020527,   25,    0,
 89,20020528,    4,    0,
 89,20020529,   17,    0,
 89,20020530,   15,    0,
 89,20020531,   36,    0,
 89,20020601,    0,    0,
 89,20020602,    0,    0,
 89,20020603,    0,    0,
 89,20020604,   74,    0,
 89,20020605,    0,    0,
 89,20020606,    0,    0,
 89,20020607,    9,    0,
 89,20020608,    0,    0,
 89,20020609,    0,    0,
 89,20020610,   65,    0,
 89,20020611,   55,    0,
 89,20020612,   31,    0,
 89,20020613,   16,    0,
 89,20020614,    3,    0,
 89,20020615,    9,    0,
 89,20020616,    0,    0,
 89,20020617,    0,    0,
 89,20020618,    0,    0,
 89,20020619,    7,    0,
 89,20020620,  102,    0,
 89,20020621,   66,    0,
 89,20020622,    2,    0,
 89,20020623,    0,    0,
 89,20020624,    0,    0,
 89,20020625,    0,    0,
 89,20020626,    0,    0,
 89,20020627,   33,    0,
 89,20020628,   27,    0,
 89,20020629,   72,    0,
 89,20020630,    0,    0,
 89,20020701,  117,    0,
 89,20020702,  178,    0,
 89,20020703,   61,    0,
 89,20020704,   71,    0,
 89,20020705,    0,    0,
 89,20020706,   43,    0,
 89,20020707,    0,    0,
 89,20020708,    1,    0,
 89,20020709,    0,    0,
 89,20020710,   37,    0,
 89,20020711,   94,    0,
 89,20020712,    0,    0,
 89,20020713,    1,    0,
 89,20020714,   40,    0,
 89,20020715,    0,    0,
 89,20020716,    0,    0,
 89,20020717,    0,    0,
 89,20020718,    0,    0,
 89,20020719,    0,    0,
 89,20020720,    0,    0,
 89,20020721,   18,    0,
 89,20020722,   19,    0,
 89,20020723,    0,    0,
 89,20020724,   58,    0,
 89,20020725,    0,    0,
 89,20020726,   23,    0,
 89,20020727,    0,    0,
 89,20020728,    0,    0,
 89,20020729,    0,    0,
 89,20020730,    0,    0,
 89,20020731,   72,    0,
 89,20020801,    4,    0,
 89,20020802,   90,    0,
 89,20020803,    0,    0,
 89,20020804,   24,    0,
 89,20020805,    0,    0,
 89,20020806,  374,    0,
 89,20020807,    6,    0,
 89,20020808,    1,    0,
 89,20020809,    0,    0,
 89,20020810,  174,    0,
 89,20020811,   96,    0,
 89,20020812,    0,    0,
 89,20020813,    0,    0,
 89,20020814,    0,    0,
 89,20020815,    0,    0,
 89,20020816,    0,    0,
 89,20020817,    0,    0,
 89,20020818,    0,    0,
 89,20020819,    0,    0,
 89,20020820,    1,    0,
 89,20020821,  273,    0,
 89,20020822,    7,    0,
 89,20020823,    4,    0,
 89,20020824,    0,    0,
 89,20020825,   29,    0,
 89,20020826,    0,    0,
 89,20020827,    0,    0,
 89,20020828,    0,    0,
 89,20020829,    0,    0,
 89,20020830,    0,    0,
 89,20020831,   17,    0,
 89,20020901,    0,    0,
 89,20020902,    0,    0,
 89,20020903,    0,    0,
 89,20020904,    0,    0,
 89,20020905,    0,    0,
 89,20020906,    0,    0,
 89,20020907,   12,    0,
 89,20020908,  108,    0,
 89,20020909,    0,    0,
 89,20020910,   99,    0,
 89,20020911,   43,    0,
 89,20020912,    0,    0,
 89,20020913,    0,    0,
 89,20020914,    0,    0,
 89,20020915,    0,    0,
 89,20020916,    0,    0,
 89,20020917,    0,    0,
 89,20020918,    0,    0,
 89,20020919,    0,    0,
 89,20020920,    0,    0,
 89,20020921,    1,    0,
 89,20020922,   59,    0,
 89,20020923,   99,    0,
 89,20020924,    9,    0,
 89,20020925,   66,    0,
 89,20020926,   21,    0,
 89,20020927,   27,    0,
 89,20020928,    2,    0,
 89,20020929,    0,    0,
 89,20020930,    0,    0,
 89,20021001,    0,    0,
 89,20021002,    0,    0,
 89,20021003,    0,    0,
 89,20021004,   14,    0,
 89,20021005,   79,    0,
 89,20021006,   31,    0,
 89,20021007,   13,    0,
 89,20021008,    0,    0,
 89,20021009,    0,    0,
 89,20021010,    0,    0,
 89,20021011,    0,    0,
 89,20021012,    0,    0,
 89,20021013,    0,    0,
 89,20021014,   34,    0,
 89,20021015,   40,    0,
 89,20021016,   64,    0,
 89,20021017,    2,    0,
 89,20021018,   39,    0,
 89,20021019,   12,    0,
 89,20021020,   26,    0,
 89,20021021,   53,    0,
 89,20021022,   42,    0,
 89,20021023,   65,    0,
 89,20021024,   48,    0,
 89,20021025,    0,    0,
 89,20021026,   57,    0,
 89,20021027,   49,    0,
 89,20021028,   87,    0,
 89,20021029,    5,    0,
 89,20021030,    4,    0,
 89,20021031,    0,    0,
 89,20021101,    0,    0,
 89,20021102,  120,    0,
 89,20021103,  105,    0,
 89,20021104,    6,    0,
 89,20021105,    0,    0,
 89,20021106,    0,    0,
 89,20021107,  107,    0,
 89,20021108,   17,    0,
 89,20021109,  158,    0,
 89,20021110,    4,    0,
 89,20021111,   20,    0,
 89,20021112,   11,    0,
 89,20021113,   18,    0,
 89,20021114,   38,    0,
 89,20021115,    0,    0,
 89,20021116,    2,    0,
 89,20021117,    7,    0,
 89,20021118,    4,    0,
 89,20021119,    0,    0,
 89,20021120,    0,    0,
 89,20021121,   10,    0,
 89,20021122,    0,    0,
 89,20021123,    0,    0,
 89,20021124,   16,    0,
 89,20021125,    0,    0,
 89,20021126,   98,    0,
 89,20021127,    2,    0,
 89,20021128,    0,    0,
 89,20021129,   69,    0,
 89,20021130,    0,    0,
 89,20021201,    0,    0,
 89,20021202,   68,    0,
 89,20021203,    0,    0,
 89,20021204,    0,    0,
 89,20021205,    0,    0,
 89,20021206,    0,    0,
 89,20021207,    0,    0,
 89,20021208,    0,    0,
 89,20021209,    0,    0,
 89,20021210,    0,    0,
 89,20021211,    0,    0,
 89,20021212,    0,    0,
 89,20021213,    0,    0,
 89,20021214,    0,    0,
 89,20021215,    0,    0,
 89,20021216,   20,    0,
 89,20021217,    0,    0,
 89,20021218,    2,    0,
 89,20021219,    7,    0,
 89,20021220,    0,    0,
 89,20021221,    0,    0,
 89,20021222,    9,    0,
 89,20021223,  181,    0,
 89,20021224,   71,    0,
 89,20021225,   24,    0,
 89,20021226,   13,    0,
 89,20021227,   89,    0,
 89,20021228,   88,    0,
 89,20021229,   24,    0,
 89,20021230,  188,    0,
 89,20021231,   16,    0,
 89,20030101,    0,    0,
 89,20030102,  119,    0,
 89,20030103,  171,    0,
 89,20030104,    2,    0,
 89,20030105,    5,    1,
 89,20030106,    3,    2,
 89,20030107,    0,    2,
 89,20030108,    8,    2,
 89,20030109,    0,    2,
 89,20030110,    0,    2,
 89,20030111,    0,    2,
 89,20030112,    0,    2,
 89,20030113,   50,    0,
 89,20030114,    6,    0,
 89,20030115,    0,    0,
 89,20030116,   18,    0,
 89,20030117,    0,    0,
 89,20030118,    3,    0,
 89,20030119,    0,    0,
 89,20030120,   24,    0,
 89,20030121,   51,    0,
 89,20030122,   28,    0,
 89,20030123,   28,    0,
 89,20030124,    0,    0,
 89,20030125,    0,    0,
 89,20030126,   39,    0,
 89,20030127,   39,    0,
 89,20030128,   18,    0,
 89,20030129,   45,    0,
 89,20030130,   22,  997,
 89,20030131,   15,  997,
 89,20030201,    0,    0,
 89,20030202,   25,    4,
 89,20030203,   24,    0,
 89,20030204,   40,    2,
 89,20030205,   72,    2,
 89,20030206,   15,  997,
 89,20030207,   10,  997,
 89,20030208,    4,    0,
 89,20030209,    5,    0,
 89,20030210,    0,    0,
 89,20030211,    0,    0,
 89,20030212,    0,    0,
 89,20030213,    0,    0,
 89,20030214,    0,    0,
 89,20030215,    0,    0,
 89,20030216,    0,    0,
 89,20030217,    0,    0,
 89,20030218,    0,    0,
 89,20030219,    0,    0,
 89,20030220,    0,    0,
 89,20030221,    0,    0,
 89,20030222,    0,    0,
 89,20030223,    0,    0,
 89,20030224,    0,    0,
 89,20030225,    0,    0,
 89,20030226,    0,    0,
 89,20030227,    0,    0,
 89,20030228,    0,    0,
 89,20030301,    6,    0,
 89,20030302,   25,    0,
 89,20030303,    0,    0,
 89,20030304,    0,    0,
 89,20030305,    0,    0,
 89,20030306,    0,    0,
 89,20030307,    9,    0,
 89,20030308,   38,    0,
 89,20030309,  172,    0,
 89,20030310,    0,    0,
 89,20030311,    0,    0,
 89,20030312,   17,    0,
 89,20030313,    0,    0,
 89,20030314,    0,    0,
 89,20030315,    0,    0,
 89,20030316,    0,    0,
 89,20030317,    0,    0,
 89,20030318,    0,    0,
 89,20030319,    0,    0,
 89,20030320,    0,    0,
 89,20030321,    0,    0,
 89,20030322,    0,    0,
 89,20030323,    0,    0,
 89,20030324,    0,    0,
 89,20030325,    0,    0,
 89,20030326,    0,    0,
 89,20030327,    0,    0,
 89,20030328,    0,    0,
 89,20030329,    0,    0,
 89,20030330,    0,    0,
 89,20030331,    0,    0,
 89,20030401,    0,    0,
 89,20030402,  126,    0,
 89,20030403,    4,    0,
 89,20030404,    0,    0,
 89,20030405,    1,    0,
 89,20030406,    0,    0,
 89,20030407,    0,    0,
 89,20030408,    0,    0,
 89,20030409,    0,    0,
 89,20030410,    6,    0,
 89,20030411,   33,    1,
 89,20030412,    0,    0,
 89,20030413,    0,    0,
 89,20030414,    0,    0,
 89,20030415,    0,    0,
 89,20030416,    0,    0,
 89,20030417,    0,    0,
 89,20030418,    0,    0,
 89,20030419,    0,    0,
 89,20030420,    0,    0,
 89,20030421,    0,    0,
 89,20030422,    0,    0,
 89,20030423,    3,    0,
 89,20030424,    0,    0,
 89,20030425,    0,    0,
 89,20030426,   17,    0,
 89,20030427,  184,    0,
 89,20030428,   19,    0,
 89,20030429,   78,    0,
 89,20030430,    0,    0,
 89,20030501,   83,    0,
 89,20030502,   19,    0,
 89,20030503,  116,    0,
 89,20030504,    0,    0,
 89,20030505,    7,    0,
 89,20030506,   33,    0,
 89,20030507,    0,    0,
 89,20030508,    0,    0,
 89,20030509,    0,    0,
 89,20030510,    0,    0,
 89,20030511,    0,    0,
 89,20030512,  187,    0,
 89,20030513,  163,    0,
 89,20030514,   93,    0,
 89,20030515,   34,    0,
 89,20030516,    0,    0,
 89,20030517,    0,    0,
 89,20030518,   64,    0,
 89,20030519,    0,    0,
 89,20030520,  121,    0,
 89,20030521,  171,    0,
 89,20030522,    2,    0,
 89,20030523,   98,    0,
 89,20030524,   25,    0,
 89,20030525,   32,    0,
 89,20030526,    0,    0,
 89,20030527,    0,    0,
 89,20030528,    0,    0,
 89,20030529,    0,    0,
 89,20030530,    0,    0,
 89,20030531,    0,    0,
 89,20030601,    0,    0,
 89,20030602,    0,    0,
 89,20030603,  110,    0,
 89,20030604,  112,    0,
 89,20030605,   28,    0,
 89,20030606,    0,    0,
 89,20030607,    0,    0,
 89,20030608,    0,    0,
 89,20030609,   89,    0,
 89,20030610,    0,    0,
 89,20030611,    0,    0,
 89,20030612,    0,    0,
 89,20030613,    3,    0,
 89,20030614,    0,    0,
 89,20030615,    0,    0,
 89,20030616,    0,    0,
 89,20030617,    0,    0,
 89,20030618,   21,    0,
 89,20030619,    3,    0,
 89,20030620,   46,    0,
 89,20030621,    0,    0,
 89,20030622,    0,    0,
 89,20030623,    0,    0,
 89,20030624,    0,    0,
 89,20030625,    0,    0,
 89,20030626,    0,    0,
 89,20030627,    0,    0,
 89,20030628,    0,    0,
 89,20030629,    0,    0,
 89,20030630,    0,    0,
 89,20030701,   65,    0,
 89,20030702,  100,    0,
 89,20030703,   62,    0,
 89,20030704,   47,    0,
 89,20030705,    8,    0,
 89,20030706,    0,    0,
 89,20030707,    0,    0,
 89,20030708,    0,    0,
 89,20030709,    1,    0,
 89,20030710,    0,    0,
 89,20030711,    0,    0,
 89,20030712,    0,    0,
 89,20030713,    0,    0,
 89,20030714,    0,    0,
 89,20030715,    0,    0,
 89,20030716,    0,    0,
 89,20030717,   43,    0,
 89,20030718,   34,    0,
 89,20030719,    0,    0,
 89,20030720,    0,    0,
 89,20030721,    2,    0,
 89,20030722,    0,    0,
 89,20030723,    0,    0,
 89,20030724,    5,    0,
 89,20030725,   88,    0,
 89,20030726,   28,    0,
 89,20030727,   22,    0,
 89,20030728,    0,    0,
 89,20030729,    0,    0,
 89,20030730,   25,    0,
 89,20030731,  221,    0,
 89,20030801,    0,    0,
 89,20030802,    0,    0,
 89,20030803,    0,    0,
 89,20030804,    0,    0,
 89,20030805,    0,    0,
 89,20030806,    0,    0,
 89,20030807,    0,    0,
 89,20030808,    0,    0,
 89,20030809,    0,    0,
 89,20030810,    0,    0,
 89,20030811,    0,    0,
 89,20030812,    0,    0,
 89,20030813,    0,    0,
 89,20030814,    0,    0,
 89,20030815,    0,    0,
 89,20030816,    0,    0,
 89,20030817,    0,    0,
 89,20030818,    0,    0,
 89,20030819,  145,    0,
 89,20030820,    0,    0,
 89,20030821,    0,    0,
 89,20030822,    0,    0,
 89,20030823,    0,    0,
 89,20030824,    0,    0,
 89,20030825,    0,    0,
 89,20030826,    0,    0,
 89,20030827,    0,    0,
 89,20030828,    0,    0,
 89,20030829,    0,    0,
 89,20030830,   45,    0,
 89,20030831,    4,    0,
 89,20030901,   32,    0,
 89,20030902,    8,    0,
 89,20030903,    0,    0,
 89,20030904,    0,    0,
 89,20030905,    0,    0,
 89,20030906,    6,    0,
 89,20030907,    5,    0,
 89,20030908,    0,    0,
 89,20030909,   15,    0,
 89,20030910,    0,    0,
 89,20030911,   22,    0,
 89,20030912,    3,    0,
 89,20030913,    0,    0,
 89,20030914,    0,    0,
 89,20030915,    0,    0,
 89,20030916,    0,    0,
 89,20030917,    0,    0,
 89,20030918,    0,    0,
 89,20030919,    0,    0,
 89,20030920,    0,    0,
 89,20030921,    0,    0,
 89,20030922,    0,    0,
